,TRE3326A10-45241226,TRE3326A11-45241228,TRE3326A12-45238228,TRE3326A13-45249221,TRE3326A14-45252219,TRE3326A15-45241232,TRE3326A16-45245241,TRE3326A17-45241234,TRE3326A18-45238232
EX_mnl_e_m,-0.03437999885845201,-0.03437960344809563,-0.03437928228119086,-0.0343799983059036,-0.034370472312985956,-0.03437999920074573,-0.006888040022128197,-0.034378923111532456,-0.034380001627973375
EX_nac_e_m,-2.277703554682693e-05,-1.5402705618827087e-05,-2.887521781621251e-05,-0.00010902201158383845,-8.863902106487687e-05,-2.8689106158320815e-05,-4.18972974935242e-08,-3.841395681281159e-06,-2.4497864595838356e-06
EX_no2_e_m,-0.03437997775519088,-0.034379586983698474,-0.03437677985976206,-0.034379999303263624,-0.03438080928111788,-0.03438022908870721,-0.034378942130053894,-0.034374232765731115,-0.034380266054923704
EX_octa_e_m,-8.981018221241237e-11,1.0062524086979634e-06,1.4830697095075614e-06,-2.957547487594658e-10,1.2205035314575016e-06,-1.4939342108278092e-09,3.4040829912162894e-07,2.650417727319973e-06,-2.8851479995141063e-10
EX_pac_e_m,-0.00472813942412079,-0.006232750866843066,-0.006464834804241159,-0.010308689469778776,-0.00770069443667624,-0.009595086697148935,-0.000490640296818143,-0.009487335667990896,-0.007298102396778115
EX_ppa_e_m,-3.0629308735521644e-10,-1.4727108712100759e-06,-4.820038366202282e-06,-0.02916912155219625,-1.117270793558978e-06,-9.201596876975852e-09,-2.5940488858288546e-06,-0.002054955839727693,-0.0019405437318359196
EX_pyr_e_m,2.7601132752763196,3.141255803200834,3.256951989884162,1.6760205029597084,2.1323703482909595,1.3864164933856487,1.318668993076008,1.623589053714319,1.4429880470782965
EX_urea_e_m,1.4028112164999094e-09,0.03956316173521113,1.5406406962841873e-06,3.7121129938683904e-10,6.347108336118609e-07,-0.03438001121351294,-0.03437833722336632,3.6077456215886633e-06,-0.03437999055126554
EX_salcn_e_m,-0.034380000241263045,-0.0343799616692447,-0.03437925834092173,-0.0343799996757564,-0.03437882835572151,-0.034379994829451636,-0.03437914673341636,-0.03437837385200353,-0.033038366183409114
EX_tol_e_m,-3.0424071573372004e-11,1.6201394932963103e-06,0.044303844990593526,2.855621363850177e-10,2.141582869129824e-05,8.173030360141912e-10,1.2767972537727654e-06,5.5869068340122285e-06,1.8849319366803736e-09
EX_xylan4_e_m,0.0035330860901796046,0.028040478615430964,0.0194302647376211,0.0335536403648182,0.0471968149666801,0.08967272927945998,0.08486614311292313,0.08827082623437522,0.08810712889185991
EX_xyl3_e_m,-2.6345875293190524e-10,-6.416125740697409e-07,4.975787865543426e-07,-7.12938102127283e-10,-3.287725194724473e-07,-5.572893174653585e-09,-8.054421381176176e-07,-6.834938009956843e-07,-6.818183580732145e-10
EX_xylb_e_m,-1.877149231935894e-10,-3.180538828315617e-07,-5.300177461699423e-07,-4.976836798055784e-10,1.242466370152387e-06,-3.735229035112757e-09,-1.036911812225838e-07,-6.266073624746405e-07,-4.679578200776334e-10
EX_3gmp_e_m,-0.034379999702767054,-0.034379815252922635,-0.034379627985383916,-0.03437999964518937,-0.03437993558310934,-0.03437999883310712,-0.034379598370636054,-0.03437722212486532,-0.034380001875465534
EX_4hbald_e_m,2.0632310085495064e-10,-8.400637384232257e-07,-4.833976224670075e-07,6.282749781283632e-11,3.6204851439103642e-06,-2.5012672816863457e-09,-0.0343798442291173,-2.625533728006878e-06,-2.862080552569673e-10
EX_4hba_e_m,-3.4220308099865266e-10,6.000182171360054e-07,-6.686328946179578e-08,-2.7586042070519905e-10,-1.0405189601813246e-07,-9.664672703108986e-10,4.113379028612872e-08,3.7177823779453186e-07,1.2196852567388501e-11
EX_adn_e_m,-0.03438000056468726,-0.034379906638973994,-0.03438029411273863,-0.03437999858268976,-0.034379337726461935,-0.03437999942757425,-0.03437959675486778,-0.03437682665849826,-0.0343799982588518
EX_ins_e_m,-0.010143663162950699,-0.006179933586243497,0.001085589350426104,-0.022220597267333206,0.02565646611498342,0.032817258472334646,-0.03437941172733632,-0.003837910164702314,-0.0051940966869898205
EX_asn__L_e_m,-0.03583620805311267,-0.03422072791425616,-0.032576724711357946,-0.06875999968319677,-0.06875679779945275,-0.04471826464736939,-0.026486358630363367,-0.044445198105577385,-0.035427725111827325
EX_alltn_e_m,-6.416623399518759e-10,-5.075434686195212e-07,-1.2812847827567788e-06,-6.02940205676599e-10,-9.512668002365824e-07,-6.729266689926999e-09,-2.4934170054104166e-06,-9.242852910331627e-07,-6.519348641623317e-10
EX_aso3_e_m,0.002413333852052892,0.0004945078639471009,0.006742972848763121,0.03437999920653313,0.034377238923080686,9.941766705657517e-09,0.03438007486477165,0.008412654657455615,8.136293273677053e-09
EX_aso4_e_m,-0.002413341452746672,-0.0004932813985411035,-0.006740301298091986,-0.034379999915535864,-0.03437540853365337,-3.019874462672718e-08,-0.03437994355879737,-0.00841179498483352,8.168543506461061e-10
